file 1	file 2	# same commits	# commits file 1	# commits file 2
zeeguu/core/model/exercise_outcome.py	tools/migrations/26-02-24-a--add_username.sql	1	16	6
zeeguu/core/word_scheduling/basicSR/four_levels_per_word.py	zeeguu/core/model/user.py	1	39	206
zeeguu/core/model/article_upload.py	tools/migrations/26-04-07--add_language_id_to_exercise_and_browsing_sessions.sql	1	9	4
zeeguu/core/model/exercise_outcome.py	zeeguu/core/model/__init__.py	1	16	127
zeeguu/api/endpoints/activity_tracking.py	tools/migrations/26-02-26--add_max_streak_to_user_language.sql	1	34	7
zeeguu/core/model/user_exercise_session.py	zeeguu/core/model/audio_lesson_dialogue.py	1	34	11
zeeguu/core/friends/__init__.py	tools/migrations/26-02-24-b--add_username.py	1	4	16
zeeguu/api/endpoints/activity_tracking.py	zeeguu/api/endpoints/user.py	1	34	101
zeeguu/core/model/user_browsing_session.py	zeeguu/core/llm_services/simplification_service.py	1	9	17
zeeguu/api/endpoints/translation.py	zeeguu/api/endpoints/__init__.py	1	137	51
zeeguu/core/model/daily_audio_lesson.py	tools/migrations/26-02-24-b--add_username.py	1	28	16
zeeguu/core/model/__init__.py	zeeguu/api/endpoints/user_languages.py	1	127	12
zeeguu/core/llm_services/simplification_service.py	zeeguu/api/endpoints/browsing_sessions.py	1	17	10
zeeguu/api/endpoints/__init__.py	tools/migrations/26-02-24-friendship_system.sql	1	51	35
tools/migrations/26-02-26--add_max_streak_to_user_language.sql	tools/migrations/26-02-24-friendship_system.sql	1	7	35
zeeguu/api/endpoints/user_languages.py	tools/migrations/26-04-15--update_user_name_email_collation.sql	1	12	3
zeeguu/api/endpoints/user_watching_session.py	zeeguu/api/endpoints/user.py	1	10	101
zeeguu/api/endpoints/leaderboards.py	tools/migrations/26-02-19-a--add_badges.sql	1	13	10
zeeguu/core/model/friendship.py	zeeguu/core/badges/__init__.py	1	9	6
zeeguu/core/leaderboards/__init__.py	tools/migrations/26-02-24-c--add_username.sql	1	3	3
zeeguu/api/endpoints/helpers/activity_sessions.py	tools/migrations/26-02-24-c--add_username.sql	1	25	3
zeeguu/core/model/article.py	zeeguu/api/endpoints/bookmarks_and_words.py	1	188	77
zeeguu/core/word_scheduling/basicSR/four_levels_per_word.py	tools/migrations/26-02-24-c--add_username.sql	1	39	3
tools/migrations/26-04-14--add_article_upload.sql	zeeguu/core/model/user.py	1	3	206
zeeguu/core/model/daily_audio_lesson.py	zeeguu/core/events/__init__.py	1	28	4
zeeguu/core/events/__init__.py	zeeguu/core/badges/__init__.py	1	4	6
zeeguu/api/endpoints/exercise_sessions.py	tools/migrations/26-04-14--add_article_upload.sql	1	17	3
zeeguu/core/badges/badge_progress.py	zeeguu/api/endpoints/user_languages.py	1	26	12
zeeguu/core/model/user_badge.py	zeeguu/api/endpoints/accounts.py	1	5	37
zeeguu/core/leaderboards/leaderboards.py	tools/migrations/26-02-26--add_max_streak_to_user_language.sql	1	16	7
zeeguu/core/friends/friend_streak.py	zeeguu/core/badges/badge_progress.py	1	3	26
tools/migrations/26-04-11--add_user_timezone.sql	zeeguu/api/endpoints/user.py	1	3	101
zeeguu/core/user_feature_toggles.py	zeeguu/api/endpoints/accounts.py	1	51	37
zeeguu/core/model/badge_category.py	tools/migrations/26-02-24-c--add_username.sql	1	4	3
zeeguu/core/audio_lessons/daily_lesson_generator.py	zeeguu/core/account_management/user_account_deletion.py	1	86	26
zeeguu/core/llm_services/simplification_service.py	tools/migrations/26-04-14--add_article_upload.sql	1	17	3
zeeguu/core/account_management/user_account_deletion.py	tools/migrations/26-02-26--add_max_streak_to_user_language.sql	1	26	7
zeeguu/core/events/__init__.py	zeeguu/core/model/user.py	1	4	206
zeeguu/api/endpoints/helpers/activity_sessions.py	zeeguu/api/app.py	1	25	78
zeeguu/core/leaderboards/__init__.py	tools/migrations/26-02-24-b--add_username.py	1	3	16
zeeguu/core/llm_services/simplification_service.py	zeeguu/core/model/user.py	1	17	206
zeeguu/core/friends/__init__.py	zeeguu/api/endpoints/user_languages.py	1	4	12
zeeguu/core/word_scheduling/basicSR/four_levels_per_word.py	zeeguu/core/leaderboards/__init__.py	1	39	3
zeeguu/api/endpoints/reading_sessions.py	tools/migrations/26-04-11--add_user_timezone.sql	1	20	3
zeeguu/core/llm_services/simplification_and_classification.py	zeeguu/api/endpoints/reading_sessions.py	1	21	20
zeeguu/core/account_management/user_account_deletion.py	zeeguu/api/endpoints/helpers/activity_sessions.py	1	26	25
zeeguu/core/model/daily_audio_lesson.py	zeeguu/core/model/badge_category.py	1	28	4
zeeguu/core/model/__init__.py	tools/migrations/26-03-13--add_user_avatar.sql	1	127	5
zeeguu/core/audio_lessons/daily_lesson_generator.py	tools/migrations/26-02-24-b--add_username.py	1	86	16
zeeguu/api/endpoints/user_watching_session.py	zeeguu/core/audio_lessons/daily_lesson_generator.py	1	10	86
zeeguu/core/model/user_badge_progress.py	zeeguu/api/endpoints/translation.py	1	9	137
zeeguu/api/endpoints/browsing_sessions.py	tools/migrations/26-04-14--add_article_upload.sql	1	10	3
zeeguu/core/badges/__init__.py	tools/migrations/26-02-24-a--add_username.sql	1	6	6
zeeguu/core/model/user_badge.py	zeeguu/core/badges/__init__.py	1	5	6
zeeguu/core/llm_services/anthropic_service.py	zeeguu/core/audio_lessons/daily_lesson_generator.py	1	5	86
zeeguu/core/model/user_exercise_session.py	tools/migrations/26-04-11--add_user_timezone.sql	1	34	3
zeeguu/core/model/article.py	zeeguu/api/endpoints/helpers/activity_sessions.py	1	188	25
tools/migrations/26-03-13--add_user_avatar.sql	tools/migrations/26-02-24-b--add_username.py	1	5	16
zeeguu/api/endpoints/exercises.py	tools/migrations/26-02-24-b--add_username.py	1	72	16
zeeguu/core/account_management/user_account_creation.py	tools/migrations/26-04-15--update_user_name_email_collation.sql	1	51	3
zeeguu/core/util/time.py	zeeguu/core/audio_lessons/daily_lesson_generator.py	1	16	86
zeeguu/core/friends/friend_streak.py	zeeguu/api/endpoints/__init__.py	1	3	51
zeeguu/core/account_management/user_account_creation.py	zeeguu/api/endpoints/activity_tracking.py	1	51	34
zeeguu/core/model/friend_request.py	tools/migrations/26-02-26--add_max_streak_to_user_language.sql	1	43	7
zeeguu/api/endpoints/friends.py	zeeguu/api/endpoints/exercises.py	1	85	72
zeeguu/api/endpoints/user_languages.py	tools/migrations/26-02-24-friendship_system.sql	1	12	35
zeeguu/core/friends/listeners.py	zeeguu/api/endpoints/user_languages.py	1	13	12
zeeguu/core/model/badge.py	zeeguu/api/endpoints/helpers/activity_sessions.py	1	23	25
zeeguu/core/util/time.py	tools/migrations/26-04-14--add_article_upload.sql	1	16	3
zeeguu/core/llm_services/anthropic_service.py	zeeguu/core/model/user_language.py	1	5	60
zeeguu/api/endpoints/activity_tracking.py	zeeguu/api/endpoints/accounts.py	1	34	37
zeeguu/core/model/friendship.py	zeeguu/core/model/badge_category.py	1	9	4
zeeguu/api/endpoints/user_languages.py	zeeguu/core/model/user.py	1	12	206
zeeguu/core/model/user_avatar.py	zeeguu/core/friends/__init__.py	1	15	4
zeeguu/core/model/__init__.py	zeeguu/core/badges/__init__.py	1	127	6
zeeguu/core/model/audio_lesson_dialogue.py	zeeguu/core/model/article_upload.py	1	11	9
zeeguu/core/model/badge_category.py	zeeguu/api/endpoints/activity_tracking.py	1	4	34
tools/migrations/26-02-24-a--add_username.sql	zeeguu/api/endpoints/badges.py	1	6	53
zeeguu/api/endpoints/leaderboards.py	zeeguu/api/endpoints/accounts.py	1	13	37
zeeguu/core/model/badge_category.py	zeeguu/api/endpoints/helpers/activity_sessions.py	1	4	25
zeeguu/core/model/user_word.py	zeeguu/core/friends/friend_streak.py	1	58	3
zeeguu/core/badges/__init__.py	zeeguu/core/model/user.py	1	6	206
zeeguu/core/model/user_badge.py	zeeguu/core/model/user.py	1	5	206
zeeguu/core/user_feature_toggles.py	zeeguu/core/model/user_badge.py	1	51	5
zeeguu/api/endpoints/user_watching_session.py	zeeguu/api/endpoints/generated_examples.py	1	10	35
zeeguu/core/badges/badge_progress.py	zeeguu/core/badges/__init__.py	1	26	6
tools/migrations/26-02-26--add_max_streak_to_user_language.sql	zeeguu/core/model/user.py	1	7	206
zeeguu/api/endpoints/user_languages.py	tools/migrations/26-02-24-c--add_username.sql	1	12	3
zeeguu/core/model/user_word.py	zeeguu/core/model/user_badge_progress.py	1	58	9
zeeguu/api/endpoints/exercise_sessions.py	zeeguu/api/endpoints/daily_streak.py	1	17	58
zeeguu/core/model/user_exercise_session.py	zeeguu/api/endpoints/browsing_sessions.py	1	34	10
zeeguu/core/model/user_word.py	zeeguu/core/model/friendship.py	1	58	9
zeeguu/core/model/article.py	zeeguu/api/endpoints/listening_sessions.py	1	188	14
zeeguu/api/endpoints/accounts.py	tools/migrations/26-02-26--add_max_streak_to_user_language.sql	1	37	7
zeeguu/api/endpoints/activity_tracking.py	zeeguu/core/model/user.py	1	34	206
zeeguu/core/model/article_upload.py	zeeguu/core/llm_services/simplification_service.py	1	9	17
zeeguu/core/leaderboards/leaderboards.py	tools/migrations/26-04-15--update_user_name_email_collation.sql	1	16	3
zeeguu/core/model/user_avatar.py	zeeguu/api/endpoints/exercises.py	1	15	72
zeeguu/api/endpoints/daily_streak.py	tools/migrations/26-02-26--add_max_streak_to_user_language.sql	1	58	7
zeeguu/core/model/user_word.py	tools/migrations/26-02-24-b--add_username.py	1	58	16
zeeguu/core/model/user_word.py	zeeguu/api/endpoints/user_languages.py	1	58	12
zeeguu/core/badges/__init__.py	zeeguu/api/endpoints/exercises.py	1	6	72
zeeguu/core/llm_services/simplification_service.py	zeeguu/api/endpoints/article_upload.py	1	17	11
zeeguu/core/leaderboards/__init__.py	zeeguu/api/endpoints/helpers/activity_sessions.py	1	3	25
zeeguu/core/model/user_browsing_session.py	zeeguu/api/endpoints/daily_streak.py	1	9	58
zeeguu/core/model/user_browsing_session.py	zeeguu/api/endpoints/exercise_sessions.py	1	9	17
tools/migrations/26-03-13--add_user_avatar.sql	zeeguu/api/endpoints/badges.py	1	5	53
zeeguu/core/model/friendship.py	zeeguu/core/events/__init__.py	1	9	4
zeeguu/core/user_feature_toggles.py	tools/migrations/26-03-13--add_user_avatar.sql	1	51	5
zeeguu/api/endpoints/daily_streak.py	zeeguu/api/app.py	1	58	78
zeeguu/api/endpoints/browsing_sessions.py	zeeguu/api/endpoints/bookmarks_and_words.py	1	10	77
tools/migrations/26-02-26--add_max_streak_to_user_language.sql	zeeguu/api/endpoints/user.py	1	7	101
zeeguu/core/model/badge.py	zeeguu/core/leaderboards/__init__.py	1	23	3
zeeguu/api/endpoints/bookmarks_and_words.py	zeeguu/api/endpoints/daily_streak.py	1	77	58
zeeguu/api/endpoints/exercises.py	tools/migrations/26-03-13--add_user_avatar.sql	1	72	5
zeeguu/core/leaderboards/__init__.py	zeeguu/core/badges/badge_progress.py	1	3	26
zeeguu/core/user_feature_toggles.py	zeeguu/core/events/__init__.py	1	51	4
zeeguu/core/word_scheduling/basicSR/four_levels_per_word.py	zeeguu/api/endpoints/helpers/activity_sessions.py	1	39	25
zeeguu/core/model/badge_category.py	zeeguu/core/friends/friend_streak.py	1	4	3
zeeguu/core/model/article.py	zeeguu/core/audio_lessons/daily_lesson_generator.py	1	188	86
zeeguu/core/model/user_language.py	zeeguu/core/model/user_badge_progress.py	1	60	9
zeeguu/core/model/user_badge_progress.py	tools/migrations/26-02-24-friendship_system.sql	1	9	35
zeeguu/core/word_scheduling/basicSR/four_levels_per_word.py	zeeguu/core/model/badge_category.py	1	39	4
zeeguu/core/llm_services/simplification_service.py	zeeguu/api/endpoints/reading_sessions.py	1	17	20
zeeguu/core/leaderboards/__init__.py	zeeguu/api/endpoints/__init__.py	1	3	51
zeeguu/core/model/__init__.py	zeeguu/core/events/__init__.py	1	127	4
zeeguu/core/friends/listeners.py	zeeguu/api/endpoints/exercises.py	1	13	72
zeeguu/core/user_feature_toggles.py	zeeguu/api/endpoints/badges.py	1	51	53
zeeguu/api/endpoints/accounts.py	tools/migrations/26-04-15--update_user_name_email_collation.sql	1	37	3
zeeguu/core/model/user_exercise_session.py	zeeguu/api/endpoints/listening_sessions.py	1	34	14
zeeguu/core/model/exercise_outcome.py	zeeguu/api/endpoints/translation.py	1	16	137
zeeguu/api/endpoints/daily_streak.py	zeeguu/api/endpoints/accounts.py	1	58	37
zeeguu/api/endpoints/user_articles.py	tools/migrations/26-04-14--add_article_upload.sql	1	51	3
zeeguu/core/model/badge_category.py	zeeguu/api/endpoints/friends.py	1	4	85
zeeguu/core/audio_lessons/daily_lesson_generator.py	tools/migrations/26-02-24-friendship_system.sql	1	86	35
zeeguu/core/util/time.py	zeeguu/core/llm_services/anthropic_service.py	1	16	5
zeeguu/core/model/friendship.py	zeeguu/core/account_management/user_account_creation.py	1	9	51
zeeguu/core/model/friendship.py	zeeguu/api/endpoints/__init__.py	1	9	51
zeeguu/core/model/article.py	zeeguu/api/endpoints/daily_streak.py	1	188	58
zeeguu/core/model/user_badge_progress.py	zeeguu/core/model/daily_audio_lesson.py	1	9	28
zeeguu/core/model/user_badge_progress.py	tools/migrations/26-02-24-c--add_username.sql	1	9	3
zeeguu/core/model/user_language.py	zeeguu/api/endpoints/exercises.py	1	60	72
zeeguu/core/model/user_browsing_session.py	zeeguu/api/endpoints/user_watching_session.py	1	9	10
zeeguu/core/model/user_browsing_session.py	zeeguu/api/endpoints/generated_examples.py	1	9	35
zeeguu/core/model/daily_audio_lesson.py	zeeguu/api/endpoints/translation.py	1	28	137
zeeguu/core/badges/listeners.py	zeeguu/core/badges/__init__.py	1	21	6
zeeguu/api/endpoints/generated_examples.py	zeeguu/api/endpoints/daily_streak.py	1	35	58
zeeguu/core/friends/listeners.py	tools/migrations/26-02-26--add_max_streak_to_user_language.sql	1	13	7
zeeguu/core/llm_services/simplification_service.py	zeeguu/core/llm_services/simplification_and_classification.py	1	17	21
zeeguu/core/model/audio_lesson_dialogue.py	zeeguu/api/endpoints/user_watching_session.py	1	11	10
zeeguu/core/model/badge_category.py	tools/migrations/26-02-24-a--add_username.sql	1	4	6
zeeguu/core/friends/__init__.py	zeeguu/api/endpoints/user.py	1	4	101
zeeguu/api/endpoints/leaderboards.py	zeeguu/api/endpoints/exercises.py	1	13	72
zeeguu/core/leaderboards/__init__.py	zeeguu/core/badges/__init__.py	1	3	6
zeeguu/core/model/user_badge_progress.py	zeeguu/core/model/exercise_outcome.py	1	9	16
zeeguu/core/util/time.py	zeeguu/core/model/user_language.py	1	16	60
zeeguu/core/account_management/user_account_creation.py	zeeguu/api/endpoints/__init__.py	1	51	51
zeeguu/api/endpoints/exercises.py	tools/migrations/26-02-24-c--add_username.sql	1	72	3
zeeguu/core/leaderboards/__init__.py	zeeguu/api/endpoints/daily_streak.py	1	3	58
zeeguu/core/model/user_badge.py	zeeguu/core/leaderboards/__init__.py	1	5	3
tools/migrations/26-03-13--add_user_avatar.sql	zeeguu/api/endpoints/user.py	1	5	101
zeeguu/api/endpoints/translation.py	tools/migrations/26-02-24-b--add_username.py	1	137	16
zeeguu/core/model/daily_audio_lesson.py	tools/migrations/26-04-15--update_user_name_email_collation.sql	1	28	3
zeeguu/core/leaderboards/__init__.py	zeeguu/api/endpoints/translation.py	1	3	137
zeeguu/core/model/daily_audio_lesson.py	zeeguu/api/endpoints/helpers/activity_sessions.py	1	28	25
zeeguu/core/llm_services/anthropic_service.py	zeeguu/api/endpoints/exercise_sessions.py	1	5	17
zeeguu/core/model/user_badge_progress.py	zeeguu/api/endpoints/daily_streak.py	1	9	58
zeeguu/api/endpoints/friends.py	tools/migrations/26-04-15--update_user_name_email_collation.sql	1	85	3
zeeguu/core/model/friendship.py	tools/migrations/26-02-24-c--add_username.sql	1	9	3
zeeguu/core/llm_services/simplification_and_classification.py	tools/migrations/26-04-11--add_user_timezone.sql	1	21	3
zeeguu/api/endpoints/bookmarks_and_words.py	zeeguu/api/endpoints/user.py	1	77	101
zeeguu/core/friends/friend_streak.py	tools/migrations/26-02-24-b--add_username.py	1	3	16
zeeguu/core/model/user_word.py	zeeguu/core/leaderboards/__init__.py	1	58	3
zeeguu/core/user_feature_toggles.py	zeeguu/api/endpoints/activity_tracking.py	1	51	34
zeeguu/core/util/time.py	zeeguu/core/model/user_exercise_session.py	1	16	34
tools/migrations/26-02-24-c--add_username.sql	zeeguu/api/endpoints/badges.py	1	3	53
zeeguu/core/badges/listeners.py	tools/migrations/26-03-13--add_user_avatar.sql	1	21	5
zeeguu/api/endpoints/user_articles.py	zeeguu/core/model/__init__.py	1	51	127
zeeguu/api/endpoints/__init__.py	tools/migrations/26-04-15--update_user_name_email_collation.sql	1	51	3
zeeguu/api/endpoints/user_languages.py	zeeguu/api/endpoints/user.py	1	12	101
zeeguu/core/model/user_badge_progress.py	zeeguu/api/endpoints/friends.py	1	9	85
zeeguu/core/model/exercise_outcome.py	zeeguu/core/badges/__init__.py	1	16	6
zeeguu/core/badges/badge_progress.py	tools/migrations/26-02-26--add_max_streak_to_user_language.sql	1	26	7
zeeguu/core/model/friendship.py	zeeguu/core/audio_lessons/daily_lesson_generator.py	1	9	86
zeeguu/core/model/user_word.py	zeeguu/core/model/daily_audio_lesson.py	1	58	28
zeeguu/core/model/exercise_outcome.py	zeeguu/api/endpoints/badges.py	1	16	53
zeeguu/api/endpoints/exercises.py	zeeguu/api/endpoints/__init__.py	1	72	51
zeeguu/core/llm_services/anthropic_service.py	zeeguu/api/endpoints/generated_examples.py	1	5	35
zeeguu/core/model/badge.py	zeeguu/core/friends/friend_streak.py	1	23	3
zeeguu/api/endpoints/article_upload.py	tools/migrations/26-04-07--add_language_id_to_exercise_and_browsing_sessions.sql	1	11	4
zeeguu/core/model/user_word.py	zeeguu/api/endpoints/daily_streak.py	1	58	58
zeeguu/api/endpoints/exercise_sessions.py	zeeguu/core/model/user.py	1	17	206
zeeguu/core/model/article.py	zeeguu/core/llm_services/simplification_service.py	1	188	17
zeeguu/core/model/user_badge_progress.py	tools/migrations/26-03-13--add_user_avatar.sql	1	9	5
zeeguu/api/endpoints/browsing_sessions.py	zeeguu/core/audio_lessons/daily_lesson_generator.py	1	10	86
zeeguu/core/leaderboards/leaderboards.py	tools/migrations/26-02-19-b--insert_default_badges.sql	1	16	11
zeeguu/api/endpoints/browsing_sessions.py	tools/migrations/26-04-11--add_user_timezone.sql	1	10	3
zeeguu/core/model/article.py	tools/migrations/26-04-07--add_language_id_to_exercise_and_browsing_sessions.sql	1	188	4
zeeguu/core/model/user_badge_progress.py	zeeguu/core/friends/friend_streak.py	1	9	3
tools/migrations/26-04-14--add_article_upload.sql	zeeguu/api/endpoints/daily_streak.py	1	3	58
zeeguu/core/model/badge_category.py	tools/migrations/26-04-15--update_user_name_email_collation.sql	1	4	3
zeeguu/core/events/__init__.py	tools/migrations/26-02-24-a--add_username.sql	1	4	6
zeeguu/core/model/user_language.py	zeeguu/core/model/exercise_outcome.py	1	60	16
zeeguu/core/model/article_upload.py	zeeguu/core/audio_lessons/daily_lesson_generator.py	1	9	86
zeeguu/core/account_management/user_account_creation.py	zeeguu/api/endpoints/translation.py	1	51	137
zeeguu/core/badges/__init__.py	tools/migrations/26-02-24-friendship_system.sql	1	6	35
zeeguu/core/model/user_exercise_session.py	zeeguu/core/model/article_upload.py	1	34	9
zeeguu/core/badges/__init__.py	tools/migrations/26-02-19-a--add_badges.sql	1	6	10
zeeguu/core/model/exercise_outcome.py	zeeguu/core/leaderboards/leaderboards.py	1	16	16
zeeguu/core/model/user_language.py	zeeguu/api/endpoints/accounts.py	1	60	37
zeeguu/core/model/article_upload.py	zeeguu/core/llm_services/anthropic_service.py	1	9	5
zeeguu/api/endpoints/reading_sessions.py	zeeguu/api/endpoints/user.py	1	20	101
zeeguu/core/model/user_word.py	zeeguu/core/model/__init__.py	1	58	127
zeeguu/core/model/user_badge_progress.py	zeeguu/core/model/user_badge.py	1	9	5
zeeguu/core/model/friend_request.py	zeeguu/core/model/badge_category.py	1	43	4
zeeguu/core/badges/badge_progress.py	tools/migrations/26-03-13--add_user_avatar.sql	1	26	5
zeeguu/core/model/article_upload.py	zeeguu/api/endpoints/helpers/activity_sessions.py	1	9	25
zeeguu/api/endpoints/bookmarks_and_words.py	zeeguu/core/model/user.py	1	77	206
zeeguu/api/endpoints/user_watching_session.py	zeeguu/api/endpoints/listening_sessions.py	1	10	14
zeeguu/core/user_feature_toggles.py	zeeguu/core/model/badge_category.py	1	51	4
zeeguu/core/model/daily_audio_lesson.py	zeeguu/core/model/user.py	1	28	206
zeeguu/core/model/user_avatar.py	tools/migrations/26-02-26--add_max_streak_to_user_language.sql	1	15	7
zeeguu/core/model/exercise_outcome.py	zeeguu/api/endpoints/helpers/activity_sessions.py	1	16	25
zeeguu/api/endpoints/reading_sessions.py	zeeguu/core/model/user.py	1	20	206
zeeguu/core/util/time.py	zeeguu/api/endpoints/__init__.py	1	16	51
zeeguu/core/leaderboards/leaderboards.py	zeeguu/core/friends/__init__.py	1	16	4
zeeguu/core/model/friend_request.py	zeeguu/core/badges/__init__.py	1	43	6
zeeguu/core/util/time.py	zeeguu/api/endpoints/user_watching_session.py	1	16	10
zeeguu/core/leaderboards/leaderboards.py	zeeguu/core/badges/badge_progress.py	1	16	26
zeeguu/api/endpoints/listening_sessions.py	zeeguu/api/endpoints/article_upload.py	1	14	11
zeeguu/core/model/user_avatar.py	zeeguu/api/endpoints/daily_streak.py	1	15	58
zeeguu/api/endpoints/helpers/activity_sessions.py	tools/migrations/26-02-24-friendship_system.sql	1	25	35
zeeguu/core/model/user_avatar.py	zeeguu/core/badges/__init__.py	1	15	6
zeeguu/api/endpoints/exercises.py	tools/migrations/26-02-19-a--add_badges.sql	1	72	10
zeeguu/core/model/daily_audio_lesson.py	tools/migrations/26-02-19-a--add_badges.sql	1	28	10
zeeguu/core/model/badge_category.py	zeeguu/core/audio_lessons/daily_lesson_generator.py	1	4	86
zeeguu/core/model/badge.py	zeeguu/api/endpoints/__init__.py	1	23	51
zeeguu/core/audio_lessons/daily_lesson_generator.py	zeeguu/api/endpoints/user_languages.py	1	86	12
zeeguu/api/endpoints/activity_tracking.py	tools/migrations/26-02-24-a--add_username.sql	1	34	6
zeeguu/core/model/__init__.py	tools/migrations/26-02-24-c--add_username.sql	1	127	3
zeeguu/core/model/user_browsing_session.py	zeeguu/core/model/article.py	1	9	188
zeeguu/api/endpoints/exercises.py	zeeguu/core/model/user.py	1	72	206
zeeguu/core/model/article.py	zeeguu/api/endpoints/exercise_sessions.py	1	188	17
zeeguu/core/model/user_badge.py	tools/migrations/26-03-13--add_user_avatar.sql	1	5	5
zeeguu/api/endpoints/exercise_sessions.py	zeeguu/api/endpoints/helpers/activity_sessions.py	1	17	25
tools/migrations/26-04-15--update_user_name_email_collation.sql	tools/migrations/26-02-19-b--insert_default_badges.sql	1	3	11
zeeguu/api/endpoints/leaderboards.py	tools/migrations/26-02-24-c--add_username.sql	1	13	3
zeeguu/core/model/__init__.py	zeeguu/api/endpoints/activity_tracking.py	1	127	34
zeeguu/core/llm_services/anthropic_service.py	tools/migrations/26-04-11--add_user_timezone.sql	1	5	3
zeeguu/api/endpoints/exercises.py	zeeguu/api/app.py	1	72	78
zeeguu/core/model/user_browsing_session.py	tools/migrations/26-04-11--add_user_timezone.sql	1	9	3
zeeguu/core/model/user_badge.py	zeeguu/core/account_management/user_account_deletion.py	1	5	26
zeeguu/core/friends/__init__.py	zeeguu/api/endpoints/daily_streak.py	1	4	58
zeeguu/api/endpoints/__init__.py	zeeguu/api/endpoints/badges.py	1	51	53
zeeguu/core/leaderboards/__init__.py	zeeguu/core/events/__init__.py	1	3	4
zeeguu/core/model/badge.py	zeeguu/api/endpoints/daily_streak.py	1	23	58
zeeguu/api/endpoints/helpers/activity_sessions.py	tools/migrations/26-02-24-b--add_username.py	1	25	16
zeeguu/core/llm_services/anthropic_service.py	zeeguu/api/endpoints/user.py	1	5	101
zeeguu/core/friends/friend_streak.py	zeeguu/core/events/__init__.py	1	3	4
zeeguu/core/model/friend_request.py	zeeguu/api/endpoints/exercises.py	1	43	72
zeeguu/core/model/badge.py	tools/migrations/26-02-26--add_max_streak_to_user_language.sql	1	23	7
zeeguu/core/friends/friend_streak.py	zeeguu/api/endpoints/accounts.py	1	3	37
zeeguu/api/endpoints/user_languages.py	zeeguu/api/endpoints/translation.py	1	12	137
zeeguu/core/model/exercise_outcome.py	zeeguu/api/endpoints/activity_tracking.py	1	16	34
zeeguu/core/model/user_avatar.py	zeeguu/api/endpoints/user_languages.py	1	15	12
zeeguu/core/user_feature_toggles.py	zeeguu/api/app.py	1	51	78
zeeguu/core/model/badge_category.py	zeeguu/core/leaderboards/__init__.py	1	4	3
zeeguu/core/word_scheduling/basicSR/four_levels_per_word.py	zeeguu/core/model/user_badge_progress.py	1	39	9
zeeguu/api/endpoints/user_languages.py	zeeguu/api/endpoints/leaderboards.py	1	12	13
zeeguu/api/endpoints/reading_sessions.py	zeeguu/api/endpoints/daily_streak.py	1	20	58
zeeguu/core/model/friend_request.py	zeeguu/core/leaderboards/__init__.py	1	43	3
zeeguu/core/leaderboards/__init__.py	zeeguu/core/badges/listeners.py	1	3	21
zeeguu/api/endpoints/activity_tracking.py	tools/migrations/26-04-15--update_user_name_email_collation.sql	1	34	3
zeeguu/core/leaderboards/__init__.py	zeeguu/api/endpoints/user_languages.py	1	3	12
zeeguu/core/model/user_exercise_session.py	zeeguu/api/endpoints/exercise_sessions.py	1	34	17
zeeguu/core/model/user_badge_progress.py	zeeguu/core/audio_lessons/daily_lesson_generator.py	1	9	86
zeeguu/core/model/badge.py	zeeguu/api/endpoints/leaderboards.py	1	23	13
zeeguu/core/model/__init__.py	zeeguu/api/app.py	1	127	78
zeeguu/core/model/user_badge_progress.py	zeeguu/api/endpoints/user.py	1	9	101
zeeguu/api/endpoints/user_languages.py	tools/migrations/26-02-26--add_max_streak_to_user_language.sql	1	12	7
zeeguu/core/model/article.py	zeeguu/api/endpoints/generated_examples.py	1	188	35
zeeguu/api/endpoints/exercises.py	tools/migrations/26-04-15--update_user_name_email_collation.sql	1	72	3
zeeguu/core/leaderboards/__init__.py	zeeguu/api/endpoints/badges.py	1	3	53
zeeguu/core/util/time.py	zeeguu/core/model/__init__.py	1	16	127
zeeguu/core/model/friend_request.py	zeeguu/core/model/daily_audio_lesson.py	1	43	28
zeeguu/core/model/user_avatar.py	zeeguu/api/endpoints/activity_tracking.py	1	15	34
zeeguu/core/llm_services/simplification_and_classification.py	tools/migrations/26-04-07--add_language_id_to_exercise_and_browsing_sessions.sql	1	21	4
zeeguu/api/endpoints/exercise_sessions.py	tools/migrations/26-04-07--add_language_id_to_exercise_and_browsing_sessions.sql	1	17	4
zeeguu/api/endpoints/user_languages.py	tools/migrations/26-02-24-a--add_username.sql	1	12	6
zeeguu/core/friends/friend_streak.py	zeeguu/core/friends/__init__.py	1	3	4
zeeguu/core/account_management/user_account_creation.py	zeeguu/api/endpoints/daily_streak.py	1	51	58
zeeguu/core/model/user_badge.py	zeeguu/api/endpoints/__init__.py	1	5	51
zeeguu/api/endpoints/generated_examples.py	zeeguu/api/endpoints/__init__.py	1	35	51
zeeguu/core/model/badge_category.py	zeeguu/core/friends/listeners.py	1	4	13
zeeguu/core/model/daily_audio_lesson.py	zeeguu/core/badges/badge_progress.py	1	28	26
zeeguu/core/model/badge.py	zeeguu/api/endpoints/exercises.py	1	23	72
zeeguu/core/model/user_browsing_session.py	zeeguu/api/endpoints/__init__.py	1	9	51
zeeguu/core/account_management/user_account_creation.py	tools/migrations/26-03-13--add_user_avatar.sql	1	51	5
zeeguu/core/audio_lessons/daily_lesson_generator.py	zeeguu/api/endpoints/exercises.py	1	86	72
